dx,dy,distance,dvx,dvy,speed1,speed2,heading_diff,label
-29.4435,-90.5187,95.1869,-38.6188,-9.6055,22.5312,26.3116,108.883,0
-49.393,3.4893,49.5161,12.9516,-12.3849,21.2894,21.6609,49.3101,0
25.9534,50.7199,56.9745,-29.3679,10.4408,21.8338,10.2866,149.9846,0
23.7077,-30.7383,38.8188,17.7603,17.7452,4.9722,28.5171,317.066,0
-35.8216,-35.8576,50.6848,8.7441,-17.9096,16.1312,28.8927,318.4679,0
-52.1057,-36.6355,63.6959,36.8574,15.4103,12.1078,28.4276,158.6657,0
67.9496,10.6918,68.7856,-17.5562,13.9042,20.8822,2.6556,121.7901,0
-23.8144,2.5362,23.9491,-11.4939,1.2378,4.2767,8.1615,134.2833,0
-15.8953,21.5262,26.7589,11.9979,7.5631,16.0026,5.5375,61.1203,0
-13.8005,31.4677,34.3608,-4.7313,-40.5979,28.0456,19.8183,116.2264,0
-31.4276,-22.2798,38.5238,-19.6078,17.2449,6.5215,19.5909,180.3378,0
28.4006,21.9761,35.9102,0.297,2.7597,9.6767,7.2501,9.228,0
-74.7363,5.185,74.916,11.2099,2.3781,5.438,16.758,10.7111,0
-15.7563,23.385,28.1979,24.4796,-10.7066,23.0828,9.9804,100.1829,0
62.6896,18.3949,65.3327,14.3421,16.6933,13.3214,11.1195,231.7875,0
68.9764,-21.8536,72.3555,3.2525,17.7012,19.0664,8.0852,70.0915,0
10.4562,-8.2698,13.3313,22.4043,-12.7875,14.0504,28.64,64.0488,0
-74.301,38.7188,83.7842,16.7415,-11.3657,20.9695,28.7682,44.6807,0
-32.799,-28.7328,43.6045,-6.6571,-18.1384,24.7013,23.1596,47.4844,0
-38.7422,22.1844,44.6442,30.3157,-1.251,26.4969,9.9446,103.1195,0
68.8666,58.0926,90.0964,11.6265,-15.7965,5.3116,24.5913,18.1492,0
41.7461,-5.7912,42.1459,-1.1772,4.0943,2.0992,4.0935,79.9003,0
41.1324,-45.3085,61.1942,20.8786,21.2633,21.4056,13.6533,245.3879,0
97.2792,-28.7545,101.4399,12.285,-16.5393,20.4868,5.1677,84.0505,0
-65.0327,42.0167,77.4251,2.2536,-5.2923,5.9832,7.2083,309.332,0
-7.1488,-97.5011,97.7629,-1.3532,-23.0549,26.8708,17.4005,58.2947,0
35.5742,-55.4567,65.886,-14.1037,-12.787,27.3206,13.8158,40.4027,0
-30.4261,56.4505,64.128,-10.1314,-37.2091,19.5515,20.2715,151.1015,0
-26.4264,-62.5402,67.8943,5.2514,-11.0352,1.98,11.4271,250.8376,0
-82.1709,-32.7795,88.4678,24.6673,13.3189,28.9348,4.089,73.2816,0
-95.139,41.6794,103.8682,-27.279,-8.8396,9.8022,19.7274,150.628,0
47.8241,43.598,64.7142,41.052,17.3018,22.594,23.0057,155.353,0
-42.1398,55.9803,70.0682,6.0313,16.012,19.7098,9.4298,60.2178,0
-27.348,29.312,40.0888,-12.4317,-22.5437,8.2111,26.6223,74.9666,0
10.7959,28.4789,30.4566,10.0476,1.6016,9.8023,1.0484,107.9522,0
-64.5922,-40.897,76.4507,2.2702,-34.615,18.4148,20.0267,128.9012,0
7.2128,3.6592,8.0879,-1.2047,-31.2142,5.0062,26.2325,181.4108,0
71.9227,-65.1256,97.0269,-28.7585,-2.792,29.3903,0.8903,304.6293,0
22.8711,56.6122,61.0575,-1.2325,25.0156,3.3313,25.8166,72.9976,0
-20.1997,16.0067,25.7729,-23.4706,22.6824,25.8384,6.8037,181.6727,0
32.81,-65.0846,72.8869,-2.1305,-23.489,19.4378,16.1797,277.6137,0
-26.2728,-55.6873,61.5738,-15.7857,-4.5529,26.5169,10.589,346.1962,0
-84.875,-39.4964,93.6148,8.0123,-5.2049,13.5615,18.8425,28.8425,0
25.5582,6.3658,26.339,10.9202,-33.5577,28.6444,26.2394,280.1008,0
49.7154,-36.3732,61.6006,-4.1587,-9.8995,9.7297,3.9932,266.5448,0
49.9394,-30.4497,58.4904,3.1932,-33.555,22.9181,14.1139,230.4781,0
-13.8192,75.6842,76.9355,7.1778,-7.8156,2.008,12.4882,19.1314,0
-26.8433,43.5568,51.1641,11.3384,-9.9429,4.5776,17.8499,46.6625,0
42.9982,37.1382,56.8163,-24.4446,-9.0364,21.9011,7.5978,244.7785,0
-28.666,18.0053,33.8516,1.8971,-6.249,12.9935,15.7515,336.1193,0
-53.8782,-2.8381,53.9529,5.4031,8.0547,0.1079,9.7301,286.9875,0
23.7968,37.578,44.4792,23.493,-1.8992,6.0671,25.9872,60.2199,0
99.9213,35.4071,106.0091,12.1088,6.7447,24.9386,18.634,33.2736,0
72.3127,-65.1715,97.3471,-3.601,-2.4883,8.9116,9.7203,26.7232,0
-20.2992,7.0157,21.4774,20.1138,-1.7782,7.0265,21.1373,72.6801,0
55.9285,1.595,55.9512,30.332,-8.0797,5.3745,29.783,257.4798,0
-84.4372,15.2973,85.8117,2.6072,-37.9413,25.3715,13.359,202.9621,0
40.4461,75.0468,85.252,6.7109,9.8156,11.0115,1.9201,112.8822,0
93.1761,-54.1401,107.7633,16.7944,-15.0694,22.3424,1.9731,93.9433,0
74.6681,-13.5821,75.8933,-3.8758,21.8909,15.7254,8.1219,135.113,0
6.097,27.037,27.7159,-1.3944,25.2622,1.9564,24.1945,237.46,0
49.9491,-45.3443,67.4613,22.1684,10.3786,20.0365,10.3729,102.5178,0
-8.898,3.4525,9.5444,39.0526,7.0013,20.7105,19.5445,199.4792,1
14.5956,6.9329,16.1585,-24.2726,12.3223,26.2364,4.6478,97.3142,0
-22.5231,-11.7417,25.3999,30.9928,28.0845,20.0329,23.1454,208.8483,0
-6.9286,-46.766,47.2765,-5.0779,-7.202,10.7078,2.589,37.9722,0
5.2298,-22.2619,22.8679,28.6515,24.9739,12.7787,26.1019,205.9168,0
25.6154,7.8077,26.7789,29.3633,2.4256,6.83,29.3152,84.5632,0
18.5638,79.0218,81.173,45.1627,5.3871,27.6403,18.2111,165.1416,0
33.7169,-63.7945,72.1565,6.5216,-10.9767,0.4125,13.1751,9.0849,0
-49.6081,79.8024,93.9648,2.8071,-7.1347,12.6419,19.4448,12.9496,0
16.8356,-13.8259,21.7852,-7.7508,16.7449,18.7617,0.6946,62.5391,0
-42.3605,-12.3678,44.1291,13.8006,10.6265,9.0896,13.7204,262.5115,0
-17.8591,-47.8018,51.029,-1.6381,27.5388,16.1872,19.1343,102.3904,0
-19.6838,-3.5703,20.005,-23.5664,-6.6211,24.5582,0.0915,29.9269,0
-24.2405,-22.2788,32.9234,-4.2105,55.235,28.1659,27.3375,187.1556,0
-3.1999,-13.5222,13.8957,7.7217,2.5946,19.5385,15.5759,23.5407,0
-8.1522,-36.4322,37.3331,-15.3476,37.2962,23.2721,28.7311,101.1889,0
8.1196,10.388,13.1848,-39.2789,-10.7532,23.0976,20.0231,141.5148,0
65.9937,-2.6294,66.0461,2.0721,-10.8947,0.0489,11.0786,256.6215,0
-75.3424,-77.4109,108.0228,14.0891,20.1981,27.1035,3.7105,45.1311,0
-22.0483,37.7128,43.685,11.3248,7.5222,9.054,6.5343,120.5603,0
-53.8887,-44.7869,70.0704,3.6286,-7.3428,4.1086,4.0987,187.3512,0
24.5605,42.5244,49.1075,41.2303,5.0438,22.8865,27.6357,110.2512,0
57.2582,39.9396,69.8117,14.6333,-12.0894,6.2702,25.1624,8.3819,0
-17.1047,26.6358,31.6549,-16.7633,-31.4348,12.8797,26.0463,129.289,0
-52.1073,40.0002,65.6901,-0.2036,-8.2639,21.7841,28.7929,10.0401,0
11.6927,81.6835,82.5161,20.6646,-0.8923,11.7215,9.4099,156.2306,0
76.3836,7.9869,76.8,-10.4412,14.8835,17.0032,27.6169,39.8257,0
6.3713,15.1982,16.4797,2.764,32.8382,21.7388,12.4486,147.8902,0
7.1346,-1.6773,7.3291,-9.3145,7.8808,6.6164,17.371,31.1798,1
8.5427,-54.3543,55.0215,-5.8537,14.3653,11.3844,23.1638,36.2112,0
-61.774,-28.4314,68.0028,34.6193,-1.7343,29.3582,14.5001,98.7384,0
-73.3986,30.5692,79.51,-38.4062,-6.4221,13.0994,29.4441,128.2657,0
19.0442,-5.3296,19.7759,-1.9659,10.0671,10.1523,16.9364,34.1179,0
26.8494,11.1439,29.0702,-25.5441,-13.0014,27.0938,6.6841,96.7837,1
2.3751,47.5097,47.569,6.1908,27.4656,17.0371,14.9277,236.6561,0
-72.0581,33.6107,79.5114,3.1776,-2.9332,13.8233,18.138,1.0502,0
-14.3213,-18.3647,23.2886,32.2529,-12.071,24.9353,10.2517,153.8925,0
-44.2267,-80.1426,91.536,-22.6417,2.7877,27.3123,14.7946,56.6378,0
-6.2431,-53.4387,53.8021,-34.0332,-5.499,29.0488,5.4294,182.2697,0
-37.2679,3.7413,37.4553,5.2291,-28.5762,25.2768,18.3004,81.9297,0
-83.0714,-77.8073,113.8193,-14.041,-4.2457,0.1354,14.7733,39.3879,0
-47.5069,2.9037,47.5956,-17.6367,-17.5294,0.2703,24.8834,86.0623,0
21.571,-40.6253,45.997,18.0087,-5.4541,18.7597,3.2887,85.9652,0
-27.59,-69.7453,75.0041,-6.4346,-2.8026,1.6791,8.0618,46.7417,0
-6.398,-37.6401,38.1799,-7.9434,-16.8934,7.9346,12.8341,126.3839,0
-77.2367,42.156,87.9923,-26.8562,22.3873,8.8285,27.4353,143.9795,0
60.235,-69.805,92.2008,13.5237,-5.2654,16.0061,19.0611,47.9228,0
-19.7479,10.8982,22.5555,-10.9999,-1.5906,4.7522,7.4385,130.1793,0
-41.6794,33.0947,53.2206,-16.5701,-7.718,15.9694,13.5495,76.0298,0
51.4577,1.8376,51.4905,-10.6729,-24.535,2.8867,28.6585,46.5596,0
-13.2851,28.1912,31.1647,-6.6327,-0.5854,6.6405,2.4487,79.8029,0
9.3604,-56.5315,57.3012,-10.2101,-0.4662,19.0031,20.4304,29.7626,0
-25.6493,14.0931,29.2661,4.7232,-10.8908,10.3807,20.7532,22.6846,0
-0.5507,44.2462,44.2497,-7.3338,-41.9938,23.1764,26.0644,119.8184,0
24.5506,8.7878,26.076,36.5906,6.7524,18.0189,22.7628,131.321,0
0.5321,-47.7093,47.7123,-6.0366,-7.8764,12.3302,22.0698,6.6095,0
-49.4024,-30.7277,58.1789,-16.1017,-7.1985,18.099,8.7857,72.8682,0
39.6992,-34.6941,52.7229,-5.8225,1.1044,13.9212,10.2933,22.5749,0
58.1503,-31.2338,66.0076,-20.755,-8.2728,4.7771,23.1098,74.8574,0
33.4676,18.5975,38.2877,18.5197,2.7155,1.2235,18.7484,273.3041,0
-5.1907,32.5072,32.9191,8.657,-12.1838,16.5597,10.1204,62.7909,0
11.8109,24.0023,26.7508,-7.4421,-21.9887,26.089,17.9355,299.6833,1
73.897,-4.4738,74.0323,6.239,0.3454,4.9701,11.1959,4.0939,0
-66.6628,-61.2021,90.4966,8.2229,-7.5311,11.0688,0.3599,102.2148,0
-24.6959,86.1864,89.6548,0.9001,-8.1106,6.3917,1.9453,208.0181,0
-58.6613,-11.3923,59.7573,13.5875,-2.5312,7.9685,10.0863,99.2351,0
-13.2755,-44.1493,46.102,-27.0536,-18.9319,6.5674,27.4675,144.2282,0
24.8617,-43.2127,49.8541,-13.3378,-39.7632,24.776,23.4034,121.0092,0
32.9815,-67.876,75.4648,-12.1724,-27.8554,25.3256,5.3828,201.4694,0
15.2332,71.6316,73.2334,-5.0902,2.8286,5.3043,10.1722,25.1305,0
4.5305,23.4938,23.9266,-9.547,7.567,10.833,12.9672,60.7922,0
-15.0633,5.6024,16.0714,18.0375,1.731,17.8961,1.1949,98.9434,0
-3.8662,-18.0448,18.4544,-5.0044,-19.1031,12.0605,8.5937,214.5813,0
48.7505,-8.0794,49.4155,-18.142,-28.2035,11.9002,21.6397,182.1223,0
34.8759,-9.2958,36.0934,9.8871,12.1768,19.2744,6.4058,47.6011,0
-11.7129,-10.4981,15.729,-4.6584,1.0962,20.9912,16.734,6.6863,0
-52.6141,-33.9077,62.5937,4.2371,-25.2638,25.5341,0.1334,231.8855,0
42.5912,-45.5317,62.347,6.774,14.7984,1.2746,15.0776,200.8395,0
-33.3473,11.8047,35.3751,-7.7638,5.2735,5.7593,13.7079,32.6194,0
25.86,-10.1452,27.7788,7.1486,35.2664,26.754,29.805,78.8172,0
-26.5966,38.2409,46.5806,-38.2825,33.1212,29.504,29.7302,117.4314,0
28.262,42.6805,51.1895,14.5592,-14.7306,23.1428,4.1603,49.9384,0
-3.7225,59.0218,59.1391,-15.699,-5.5565,22.5379,18.6224,46.5376,0
67.6031,-51.7083,85.1113,6.1033,-1.2313,3.0993,6.8805,64.7687,0
-64.79,22.9967,68.7502,-5.4801,5.1082,3.1692,10.4307,18.4435,0
-15.7805,7.6666,17.5443,-33.3357,-22.6473,25.7478,14.7278,168.9331,0
1.6816,38.7445,38.781,-32.3684,-20.4603,29.6174,24.7413,89.1013,0
60.2546,84.3261,103.6413,-16.2559,-30.8739,29.2073,8.114,129.0415,0
63.6366,51.4556,81.837,26.571,-3.8239,26.8522,14.4673,74.3414,0
-22.1708,-2.5434,22.3162,5.2508,31.8761,23.2772,9.0534,185.0107,0
13.8466,28.2348,31.4473,-17.3427,-1.7019,5.4602,14.424,114.6931,0
-8.1038,43.5991,44.3458,-29.0713,-15.1519,25.3932,26.141,78.9946,0
31.3255,77.9547,84.0132,5.5259,20.0849,17.7573,25.6154,306.2191,0
45.4713,-22.9113,50.9172,-14.25,-18.5053,23.5996,1.9137,80.3794,0
40.601,0.3137,40.6022,16.322,12.3069,3.2113,18.9369,113.732,0
-20.9325,-26.2213,33.5518,24.4792,-39.6273,29.3656,21.7788,229.3707,0
-28.8772,-43.3998,52.129,-11.4923,-9.4998,13.0304,13.6503,67.9061,0
30.1886,18.7486,35.5368,15.8329,12.8074,2.8593,21.0381,72.5536,0
-0.165,-16.9209,16.9217,5.7688,-52.7469,29.5778,24.1022,162.4941,0
-7.6163,-32.005,32.8988,27.3004,18.4242,29.3539,3.6276,189.6547,0
-35.9426,5.914,36.4259,14.2318,-17.1585,6.1547,28.2497,12.894,0
50.578,73.6926,89.3797,-0.9872,23.9199,18.1445,9.8131,245.5105,0
8.5911,-82.698,83.1431,-22.3882,-20.5941,16.4882,17.5476,126.6692,0
-33.0857,-26.8723,42.6238,22.1799,31.9429,28.7048,24.1085,265.5613,0
3.7408,44.0527,44.2112,-18.6043,-8.3257,25.5578,7.663,319.1937,0
-83.0548,4.2109,83.1615,25.4787,25.9946,15.7204,24.6518,232.6669,0
-61.5866,26.2868,66.9619,-18.9936,-13.4654,2.3209,24.8781,44.5948,0
33.8918,-12.8982,36.2632,5.5847,7.8688,11.4981,4.353,54.5583,0
21.0567,55.3176,59.1897,8.2475,16.9913,18.7617,23.2176,52.1694,0
-49.361,-44.634,66.5485,7.0607,-6.3916,9.8779,3.1605,74.3377,0
5.0952,20.2826,20.9128,2.4949,10.7121,10.2443,9.3661,291.9385,0
27.0838,39.4149,47.8232,11.4639,-32.3047,21.83,22.5787,258.9661,0
25.3948,59.2894,64.499,-24.7612,6.9521,3.7787,28.796,33.2282,0
55.4691,49.2307,74.1652,-21.6203,0.0925,17.0281,18.936,73.6921,0
45.0279,26.9049,52.4536,-24.7714,-15.4009,22.0116,10.3201,124.8778,1
-2.991,64.8336,64.9026,16.8624,-0.9021,4.7115,21.1736,21.7107,0
94.0727,13.9868,95.1068,7.8225,5.1502,7.6323,2.1507,220.8331,0
-49.3369,10.0858,50.3572,-2.7867,-24.4021,22.9066,7.9723,92.3476,0
-19.9604,-86.3678,88.6444,16.0256,-3.2715,16.2294,5.5356,81.5144,0
-10.6102,62.1154,63.0151,-36.8331,-10.1102,28.2165,15.744,117.8344,0
34.02,-73.5683,81.0534,-8.7759,-0.5437,23.7427,18.7321,19.7275,0
41.3718,31.6998,52.1201,-5.8223,-4.6202,2.0962,5.4491,157.8396,0
45.9614,-7.4644,46.5636,-7.0873,32.5255,7.4482,27.2037,140.485,0
-28.8272,11.821,31.1568,-8.8524,-29.5451,22.5645,11.1476,129.1835,0
-2.9052,-11.4347,11.798,5.6689,-33.6387,23.8634,17.5507,250.0206,0
-26.7815,-28.8171,39.3405,-22.2737,15.1414,25.9074,1.5777,230.7748,0
52.9316,-18.976,56.2303,10.7364,-15.916,0.0229,19.1809,140.7394,0
-18.0001,25.7804,31.4425,16.5645,-11.1444,10.9771,10.1912,141.1397,0
9.1246,-31.1202,32.4304,17.2267,-10.2276,7.7021,13.7821,135.76,0
-61.0708,23.1773,65.321,-23.0797,-26.3735,23.7865,23.9386,265.4987,0
-10.1475,17.1137,19.896,17.1043,2.3852,15.1975,24.4086,44.5728,0
-88.988,-51.0608,102.5966,10.2917,-17.6959,28.1678,10.1208,33.2549,0
51.8821,-33.3073,61.6533,12.8019,21.5056,22.2918,20.1606,72.0509,0
-49.8111,23.8575,55.2298,-9.9703,31.283,27.6099,15.2405,95.6907,0
-8.2481,-10.2627,13.1664,-7.1132,11.9721,16.5871,3.9332,42.1917,0
-14.7796,18.8353,23.9417,3.7545,-23.3357,18.2408,10.3015,108.5894,0
38.6846,6.1036,39.1632,12.6214,-25.2508,9.1304,22.7737,117.9475,0
-64.7926,18.2686,67.3188,-11.6054,18.5282,1.546,20.5706,145.5376,0
-39.1687,12.0941,40.9934,-5.8572,-1.1285,15.8011,18.7279,17.3779,0
51.4725,-6.7711,51.916,-8.7382,11.1871,7.8451,6.6428,156.8531,0
0.982,-48.2089,48.2189,10.6326,-2.2791,9.0742,1.9944,151.8976,0
-10.193,7.3816,12.5851,-6.5442,11.0528,12.5851,10.6565,66.5,0
-17.0681,71.4231,73.4342,29.9831,12.7523,27.622,5.0651,192.6963,0
44.5034,-40.468,60.1516,-5.6889,19.0834,23.4369,6.0794,48.2619,0
-10.3253,-50.4024,51.4491,-11.8299,4.6463,1.8523,11.7923,115.8459,0
92.2568,64.0478,112.3096,13.0222,25.4928,7.0849,21.5488,176.9602,0
36.7659,-15.3357,39.8361,15.7493,-19.0052,16.9166,19.9662,83.5759,0
-10.0953,59.873,60.7182,10.1635,-2.3511,2.0196,12.3114,19.6739,0
-40.7491,3.1082,40.8675,0.2829,-4.7598,19.5641,23.1943,8.3222,0
81.0462,71.811,108.2835,2.4627,-2.8627,13.8113,12.9016,15.781,0
36.5476,-19.7474,41.5414,20.3532,6.858,29.965,8.4882,0.628,0
11.3868,-15.0529,18.8746,-2.2467,-11.2015,11.6078,6.7276,288.4699,0
24.9453,4.7163,25.3872,-2.6278,5.2779,7.0684,3.9981,56.512,0
47.4408,62.6231,78.5639,9.5244,7.8297,24.6862,14.3482,20.5651,0
-48.1157,29.5322,56.456,18.5003,2.6829,23.0609,5.6948,35.1437,0
3.1971,17.3618,17.6537,-24.2673,-14.5984,11.7139,16.6254,175.6943,0
48.0292,42.9561,64.4363,21.8482,6.2449,23.138,1.0668,65.8981,0
4.8815,31.8457,32.2177,-44.4908,-3.465,23.6902,29.5318,113.5065,0
-85.0727,38.0043,93.1756,-0.475,-46.0728,29.2311,21.2921,130.9064,0
19.7348,-42.1421,46.5341,28.5521,5.5498,7.4973,21.6738,189.9914,0
54.4867,12.2186,55.8399,-5.619,3.3632,0.0456,6.5611,73.9288,0
26.9924,62.4048,67.9923,-3.0844,-5.3883,12.58,17.5198,14.5541,0
-17.6401,-9.3087,19.9456,1.1119,10.8986,13.7749,19.0752,34.4033,0
53.0742,62.1272,81.7109,9.0352,-0.6517,7.6224,4.0788,96.7634,0
85.5028,29.6891,90.5106,0.0369,3.0997,3.0237,4.4243,44.4256,0
-68.2956,-21.0377,71.4624,-20.5685,34.6663,27.0448,15.3453,142.435,0
5.957,61.7578,62.0444,-0.9422,-4.8051,2.7042,5.4993,62.8371,0
7.6924,-16.2436,17.973,-8.8812,-14.9293,17.2457,0.2522,119.5068,0
-1.6649,-32.2522,32.2952,-19.3171,-8.1954,8.4383,13.3415,211.9192,0
55.141,-13.2041,56.6999,13.33,24.6507,17.2067,19.1514,259.288,0
28.7122,12.0347,31.1324,-18.6717,6.5617,5.5491,17.5652,105.581,0
-19.2447,-38.2377,42.8075,-3.1635,-15.2634,27.6825,18.7045,32.52,0
89.5693,30.7167,94.6899,8.4439,7.6494,8.947,12.4964,61.5882,0
50.7361,28.8208,58.3506,39.5891,-5.468,27.0737,13.9121,152.9112,0
-13.8478,20.843,25.0238,-6.2327,-6.9892,11.7668,17.6497,29.2858,0
-59.6949,15.6587,61.7145,30.3208,-31.0473,28.1253,20.7964,235.667,0
-15.0727,1.6396,15.1616,-9.0255,-17.0633,2.2772,21.3972,21.9121,0
-72.3493,-11.408,73.2432,-6.8713,1.2458,19.2694,19.3874,20.8121,0
36.61,-64.2126,73.9158,-55.5435,-2.5042,27.7686,27.8319,179.4513,0
2.8627,-5.0362,5.793,-2.4545,-11.3803,8.8142,2.8711,191.4753,0
16.2425,-41.5234,44.5872,-3.2477,-24.7909,26.055,6.4287,286.4834,0
-37.48,67.1144,76.8706,-16.8792,12.9292,17.9954,3.4511,159.4811,0
-46.054,-10.866,47.3185,3.9825,-7.0925,13.1912,5.2961,13.4515,0
-24.4647,-47.2965,53.2492,0.8256,-0.9061,18.8774,19.8228,2.3111,0
-13.1814,-22.3353,25.9348,-2.3027,-6.2378,19.7302,14.3437,13.3078,0
17.2628,-9.3012,19.6091,17.5727,18.4482,15.4993,27.4872,65.9944,0
59.4842,0.98,59.4923,-13.7212,11.7571,8.6204,11.6354,234.3893,0
82.6118,13.3781,83.688,-0.2209,29.6021,28.0165,3.1225,242.1764,0
23.6982,5.0572,24.2318,-11.4783,-28.4799,29.2022,1.5814,161.495,0
-43.0944,-5.2173,43.4091,5.8079,2.2789,6.2429,0.4119,87.5621,0
-1.1262,-5.5211,5.6348,-22.0815,-14.892,26.5304,14.3442,285.2543,0
28.337,-44.4179,52.6871,18.7731,-27.3421,15.0921,18.0745,180.2434,0
11.0441,-47.5323,48.7985,-35.4226,20.3751,22.3693,23.2142,127.3877,0
34.7931,43.531,55.7271,17.8234,11.5966,17.833,3.6432,201.5403,0
-72.8891,-26.9737,77.72,23.2953,17.0409,18.081,24.103,85.0762,0
22.2631,63.9359,67.7012,-2.6092,1.0281,8.5738,7.0862,17.5436,0
-6.8663,-76.0031,76.3126,-17.4455,26.2583,10.5332,26.596,108.2598,0
44.1896,27.4206,52.0059,2.9906,25.8123,22.9668,3.0637,169.4765,0
-72.3545,47.9725,86.8132,-7.3817,3.337,2.3721,10.3219,18.1086,0
4.4706,6.2024,7.6456,0.7189,11.9154,4.432,8.4077,134.4215,0
19.1283,-56.6367,59.7797,23.1796,10.3166,23.3014,2.1199,167.0374,0
72.4832,-1.4241,72.4972,4.7858,-10.0791,15.4925,6.7493,39.6243,0
46.1823,-44.7815,64.3288,-25.2307,11.0031,0.7362,26.8184,196.3558,0
1.9735,15.9193,16.0412,17.4391,-24.3197,29.8314,5.5454,85.6495,0
62.836,3.3648,62.926,-18.7144,-19.1135,27.3096,1.2925,296.8896,0
31.7272,-32.9803,45.7637,-18.9413,30.006,19.7766,21.828,243.0302,0
1.9529,-20.017,20.112,5.9139,-17.1317,13.7263,5.5089,136.5059,0
26.259,-59.2847,64.8399,-29.2957,19.9093,11.6008,26.0762,223.3331,0
73.3274,52.5599,90.2189,-13.2375,14.0222,8.5504,11.739,143.2945,0
-3.0961,17.1192,17.3969,-1.9789,-1.2064,16.3606,17.962,5.6019,0
64.0106,-45.8382,78.7305,3.9516,-1.3029,1.0389,5.0528,27.6757,0
46.1731,-43.1134,63.1721,-2.9281,11.0702,13.0827,20.3181,31.5888,0
54.0581,-37.8774,66.0074,9.9265,3.2981,21.1872,29.6505,14.0873,0
11.667,-11.0447,16.0656,-16.8828,3.3346,6.0878,14.8082,102.754,0
51.8124,38.8939,64.7863,9.3705,21.357,8.5153,22.294,273.8666,0
-31.3547,-58.9332,66.7551,-6.6214,9.7922,7.7011,17.542,32.7249,0
-64.2497,0.085,64.2498,6.6485,-22.9952,29.9931,7.8315,34.3332,0
69.2965,3.2942,69.3747,-0.4657,-1.6776,12.2954,11.689,7.8061,0
-76.3984,-20.4134,79.0786,15.5477,-27.0734,10.7005,23.4987,127.7688,0
33.4955,14.8297,36.6315,-22.7907,6.4513,8.2686,24.2788,76.0493,0
-56.2911,0.6777,56.2951,34.0299,9.6933,24.3787,12.1167,149.8511,0
-86.8422,19.1645,88.9316,0.8912,-26.1655,8.0586,20.0842,132.121,0
-23.065,-87.279,90.2753,33.9036,-9.8932,23.436,12.0398,168.567,0
-57.0455,1.0344,57.0549,-17.8083,8.8278,11.6506,13.8064,102.3323,0
-25.8279,-20.8124,33.1699,-10.7702,-0.9752,12.3719,1.5862,10.1746,0
-25.8227,27.1102,37.4403,18.6793,-27.5982,17.15,17.3772,210.3252,0
-5.5257,-58.4545,58.7151,-8.4188,17.8493,3.0117,16.772,191.188,0
43.8574,75.702,87.4887,-37.8115,0.6334,10.8426,29.4904,133.8292,0
16.0513,-1.8414,16.1566,4.7603,-35.2498,28.4223,12.8156,113.7282,0
-13.7311,-23.1205,26.8906,5.8916,-2.3859,11.465,5.131,3.9815,0
-1.4671,25.8742,25.9158,14.3872,19.1944,29.4825,15.7008,54.2943,0
-31.4937,-57.524,65.581,14.7588,-18.7117,4.5402,21.7884,248.472,0
61.2085,-14.5977,62.9251,-16.3099,3.2,18.6947,4.497,56.2297,0
-22.0381,19.0498,29.1303,-7.0549,20.7468,3.7579,19.5459,124.8929,0
-45.1929,13.9607,47.3001,-35.465,-20.6675,25.6753,20.7665,123.8791,0
-31.8911,34.6333,47.0798,-0.0372,0.3963,0.4964,0.3614,307.542,0
35.8609,-27.5867,45.2441,12.8239,-3.1873,19.7099,9.5293,35.7982,0
1.6033,-72.392,72.4097,-15.6387,9.4868,6.0436,12.2523,177.2259,0
45.4664,-1.8801,45.5052,12.263,-15.4248,1.9186,21.4449,23.8629,0
-10.9464,20.4279,23.1759,9.7704,5.7968,0.7009,12.0479,10.9718,0
78.8199,-52.1842,94.5292,4.9999,-4.3985,7.4399,2.1735,60.8964,0
-37.9233,92.5296,99.9996,8.5637,5.3831,3.6216,12.009,50.7657,0
-42.7389,-32.8048,53.8774,-12.7256,-21.3043,24.8325,2.7235,273.498,0
-19.3231,-48.2428,51.9687,-4.4362,-16.4928,28.0436,14.7561,30.5838,0
17.1115,-11.9602,20.877,5.767,1.3208,0.9642,6.8063,21.0162,0
27.864,38.1292,47.2254,-13.2156,3.1458,9.668,4.2378,153.1692,0
-45.6984,-13.4573,47.6386,11.2945,5.6612,18.0649,10.5537,43.1676,0
-1.4875,10.19,10.298,8.8441,-8.8708,4.6682,10.9785,261.8164,0
-64.3079,-41.4746,76.5222,-17.3498,-17.0689,23.6543,11.6923,280.8237,0
67.1723,-37.0783,76.7263,-0.9517,-29.6768,21.6397,28.4665,288.7983,0
-10.7967,10.4666,15.0373,-24.018,25.5253,19.4115,18.8127,132.9542,0
7.1934,35.4422,36.1649,24.7407,-28.7616,25.1517,14.9873,140.5438,0
-18.3863,-57.5797,60.444,-12.6176,-17.7325,19.3217,2.4825,168.9544,0
53.8739,7.0665,54.3354,23.4286,13.9185,17.7255,11.4041,222.4361,0
-33.7148,49.4224,59.8269,5.9546,-9.6225,20.0385,11.5439,28.4553,0
-31.2007,-0.3354,31.2025,-23.9205,-3.1613,9.5743,15.5955,145.9059,0
-14.2321,-10.4928,17.682,21.9512,-10.867,26.8908,4.4061,53.009,0
-87.2347,66.6404,109.7763,-3.8821,-0.2624,0.7793,4.571,26.7565,0
-28.7037,-24.7818,37.9215,-4.0275,-13.3757,17.0748,10.4515,305.183,0
82.6509,-49.8674,96.5294,2.6897,-19.6177,7.1135,12.8012,167.2283,0
52.0634,-9.0491,52.844,-3.4175,-6.3361,1.9099,5.2893,180.9346,0
